"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tid","Answer.completionCode","Answer.feedback","Approve","Reject"
"33KGGVH24TGMQ1TFBEGZ2QSFZWWX19","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:10 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:10 PST 2023","","","3OVHNO1VE608AB60IRTHPX4VEZXDZ5","AQI9UX1CSIDJY","Submitted","Fri Jan 27 16:51:22 PST 2023","Fri Jan 27 17:04:52 PST 2023","Sun Jan 29 17:04:52 PST 2023","","","","810","100% (2/2)","0% (0/0)","0% (0/0)","tid_667","rw-ZYFyGW7DEzLPsRdVUEaw","I tried to imagine that the clues indicate the corners of the rectangle.|"
"3D3B8GE891QZ6XUJT0LBNJOVVAC9P9","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:10 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:10 PST 2023","","","3G5F9DBFOPW8D76S3QN4VC6XICDHV3","A4GXHVTRGW5P8","Approved","Thu Jan 26 17:07:21 PST 2023","Thu Jan 26 17:10:57 PST 2023","Sat Jan 28 17:10:57 PST 2023","Sat Jan 28 17:11:05 PST 2023","","","216","100% (4/4)","100% (1/1)","100% (1/1)","tid_668","rw-YCXLVtUFzzBZrx0IyYul","|"
"3QO7EE372NM3U2AVRXEWEU9VO61BQC","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:10 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:10 PST 2023","","","3I3WADAZ9Q317UD01C0HBN9ZHDF5O4","A3W4MAKNDI1SXM","Submitted","Fri Jan 27 07:41:44 PST 2023","Fri Jan 27 07:49:32 PST 2023","Sun Jan 29 07:49:32 PST 2023","","","","468","100% (10/10)","0% (0/0)","0% (0/0)","tid_669","rw-i7fycBdYBynL8a6ufIiP","I just tried to stay close to the perimeter.|"
"3VJ4PFXFJ26Q3LCK2SY5TKME98LUA2","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:11 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:11 PST 2023","","","3DIP6YHAPCRYILJD5W4OIVPCFYL8EA","A1WSCND5HZZV5N","Approved","Thu Jan 26 17:10:01 PST 2023","Thu Jan 26 17:17:03 PST 2023","Sat Jan 28 17:17:03 PST 2023","Sat Jan 28 17:17:05 PST 2023","","","422","100% (6/6)","100% (1/1)","100% (1/1)","tid_670","rw-NJxw4XNEBRXRmvsVbIqE","I just tried to make nice looking rectangles that fit the criteria.|"
"3G9UA71JVUTZ633SJQI7CRBDRLI7JV","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:11 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:11 PST 2023","","","3C6FJU71TQSUMN7H80HNLQZHU8XYUO","A31BA1WLSWUSY1","Submitted","Sat Jan 28 06:59:41 PST 2023","Sat Jan 28 07:05:17 PST 2023","Mon Jan 30 07:05:17 PST 2023","","","","336","100% (6/6)","0% (0/0)","0% (0/0)","tid_671","rw-bZBLLGwGtGNGkk9Ma4hi","I was just trying to include the greens and just guess.|"
"3HXK2V1N4JEIT0GL58G9JN2PODF2G6","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:11 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:11 PST 2023","","","3HFNH7HEMHD283F0XLBC4PVOMM0QG2","AC6F9EZE9MG1V","Approved","Thu Jan 26 22:03:10 PST 2023","Thu Jan 26 22:16:21 PST 2023","Sat Jan 28 22:16:21 PST 2023","Sat Jan 28 22:17:09 PST 2023","","","791","100% (5/5)","100% (1/1)","100% (1/1)","tid_672","rw-qbEmfzvRR6mH9cMEG7YJ","|"
"3P458N04Q0GTFMBBUIGD792KR2AX2Q","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:11 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:11 PST 2023","","","35LDD5557A3GPADRVJPAL83CJ3JKMD","A269TVCCFVKJYN","Approved","Fri Jan 27 04:13:08 PST 2023","Fri Jan 27 04:31:45 PST 2023","Sun Jan 29 04:31:45 PST 2023","Sun Jan 29 04:32:09 PST 2023","","","1117","100% (5/5)","100% (2/2)","100% (2/2)","tid_673","rw-YFGiVqAmnHwCRl7GSzgZ","|"
"3VP28W7DUMJ2LBN2JVJ5ODCK86DZF9","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:11 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:11 PST 2023","","","3AWETUDC92RPIMMMA5USGUK863OIZT","A2KNDTYE4PUIQ1","Submitted","Fri Jan 27 07:41:01 PST 2023","Fri Jan 27 07:50:44 PST 2023","Sun Jan 29 07:50:44 PST 2023","","","","583","100% (15/15)","0% (0/0)","0% (0/0)","tid_674","rw-KpnHklQwFC79T9wXvjp0","To be honest i din't used any specific strategy, i just tried to guess according to the instructions|"
"3VQTAXTYN2KVMVHC86Y1OV6KRQ6UBX","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:11 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:11 PST 2023","","","3OUYGIZWR7XKXN30J67KJSIYAA3P0N","AXV2CA5TY066N","Submitted","Fri Jan 27 08:18:32 PST 2023","Fri Jan 27 08:39:32 PST 2023","Sun Jan 29 08:39:32 PST 2023","","","","1260","100% (3/3)","0% (0/0)","0% (0/0)","tid_675","rw-EgKxw7vL3m4M9563ZeKr","no real strategy, just guessing|"
"3YLPJ8OXX7C3I0QYYWZ10OZIBH74XW","3NQ8A4S0YCZTQOWK708Q9OO9MD960I","Guess shapes from clues","Guess the shape and location of several rectangles based on cryptic clues.","psychology, reasoning, learning","$1.50","Thu Jan 26 16:25:11 PST 2023","1","BatchId:4997146;OriginalHitTemplateId:928390828;","7200","172800","Tue Jan 31 16:25:11 PST 2023","","","37W3JXSD6677ERWM30WO3EKEFHSYWT","A33LQ8ITIM67NJ","Approved","Thu Jan 26 17:10:02 PST 2023","Thu Jan 26 17:16:12 PST 2023","Sat Jan 28 17:16:12 PST 2023","Sat Jan 28 17:17:05 PST 2023","","","370","100% (3/3)","100% (1/1)","100% (1/1)","tid_676","rw-9ndFEHfkL6I5QqeZBTHF","I usually picked a pretty large selection to begin with. |"
